file_name,caption_1,caption_2,caption_3,caption_4,caption_5
train/491600485_26c52c8816.jpg,black dog looks up at ball in the air and prepares to catch it,black dog waits on the grass for falling yellow ball,dog is looking up at ball attached to the string,the animal is near the pond,the dinosaur exhibt is next to tree that has balloon stuck in its branches
train/2120411340_104eb610b1.jpg,dog and cow are on rocky slope,dog and cow are standing on hillside,white dog looks at nervous cow in mountain setting,white dog stands in front of cow that has its head down and horns directed at the dog,two dogs are in grassy area
train/3647750811_395fbd397e.jpg,black and white dog is wearing red collar whilst walking on the grass,dog is running awkwardly,multicolor dog in red collar crouching on the grass,black brown and white dog crouches on three legs in the grass,the dog with the red collar is white black and brown
train/556568556_bc5124dc8e.jpg,boy that is wearing brown hat and shoes that have red soles is on swing in park,boy with closed eyes wearing hat on swing,boy with red soled shoes is playing on swing,little kid plays on the swing at the playground,young girl swings on swing
train/325576658_59f68bdbd6.jpg,man is sitting on blue bench with blue blanket covering his face,man sits on blue city bench with blue blanket over his head,person on blue bench under blue blanket,person with blue blanket on his head sits on metal bench in an urban neighborhood,the man sitting on the blue bench has blanket covering his head
train/3437315443_ba2263f92e.jpg,child in red jacket holding up two fingers,little girl holds onto pole on city street,little girl in red shirt holds on to pole near street,little girl is standing by metal pole holding her fingers up in sign,young girl holds up peace sign
train/537559285_29be110134.jpg,brown and white sheltie leaping over rail,collie is running through an obstacle course,collie jumping over training hurdle that is on the grass,collie making jump over yellow hurdle,the dog is leaping over hurdle
train/3135826945_f7c741e5b7.jpg,boy wearing yellow reads book,little boy with yellow shirt is looking at book someone is holding in front of him,parent and their toddler are reading book,person in sweater sits looking at book with child on their lap,woman teaches young boy about babies through book
train/3686078365_9e655e238f.jpg,naked woman with pink hair and tattoos is standing in crowd in front of cloth barrier,person with pink hair and tattoos on their upper and lower back,topless woman with bright red hair watches gay pride parade,woman with pink hair an tattoos stands near rainbow banner,the woman is wearing black shorts at parade
train/2855417531_521bf47b50.jpg,boy on chained swing looks to the right and smiles,boy plays on swing,boy riding on swing,boy wearing white tshirt and long sleeve plaid shirt is smiling while swinging,child on swingtype ride
train/2310108346_e82d209ccd.jpg,an older person sitting beside body of water,woman in brownishorange sweater is sitting by lake,woman sits on log near the water,woman with sweater sits on sea wall and looks to the sea,the person in sweater sits on wood looking at the water
train/439049388_3dcee2d30b.jpg,people possibly fishermen with their boats in shadow on shore at an orangesunset,man in an orange vest is standing next to yellow canoe,people tend canoes at the edge of body of water during dimly lit time of day,the men are getting their kayaks secured on the beach for the night,two men standing on the shore beside their kayaks at dusk
test/2021602343_03023e1fd1.jpg,boy holds basketball angerly,boy with basketballs glowers at the camera,young boy shows off his basketball skills,the boy is holding basketball on wooden basketball court,there are two boys on basketball court and one is holding basketball
test/3015368588_ef0a06076d.jpg,runner heading toward base while the baseman tries to tag him out,one baseball player running toward base with another waiting on the base,these two people are in baseball uniforms making play at base,two men playing baseball with the one in the black and red jersey running toward base,two people playing baseball
train/290650302_ade636da35.jpg,woman in red and white and wearing glasses sits in room with other people,woman in red wears glasses and long earrings,woman sitting down with her hand proped under her chin,woman wearing glasses sits and looks to the right,the woman is resting her head on her hand and sitting in crowded area
train/3290105461_7590f23371.jpg,cricket batter dressed all in white makes hit,man dressed in white and wearing red cap plays on the grass,man in rugby uniform hitting ball in grassy field,man playing cricket,cricket player with red cap hits the ball outdoors
train/3547368652_0d85c665d3.jpg,boy leaps off his skateboard over some steps near house,person wearing red shirt jumps with skateboard over the steps,skateboarder is jumping down three steps,kid riding skateboard down the stairs,the boy is skateboarding on the stairs
train/2860202109_97b2b22652.jpg,black man is wearing sunglasses and blue shirt with white undershirt,man in sunglasses smiles,man with dreeds wearing large black sunglasses,dark skinned man with sunglasses in blue shirt,the man wearing blue shirt has dreadlocks and sunglasses
train/1541272333_1624b22546.jpg,brown dog brings up some dust as he runs around field,dog and dust storm,dog and sand blowing in the wind,dog in sandy area with the sand stirred up into the air and several plants in the background,dog kicking up dirt
train/3423225860_16e26eef74.jpg,female tennis player wearing orange in the middle of tennis match,an african american woman is leaning over while holding tennis racket,tennis player wearing an orange tennis outfit on the court,woman playing tennis swinging her racket,woman playing tennis in bright orange outfit
